0.074798 0.026115 0.052757 0.936031
0.053154 0.020261 0.040931 0.965386
0.061186 0.022628 0.045713 0.951305
0.052102 0.020198 0.040803 0.965079
0.049811 0.019626 0.039648 0.953787
0.049623 0.019435 0.039262 0.968501
0.058652 0.021694 0.043826 0.957926
0.067197 0.025064 0.050634 0.933705
0.057116 0.021948 0.044340 0.951382
0.051698 0.019748 0.039895 0.966821
