-0.646900 0.001198 0.003594 0.999674
-0.267231 0.004896 0.011423 0.993329
0.007075 0.002380 0.005439 0.999071
0.008792 0.003171 0.006497 0.998289
0.010782 0.003908 0.008685 0.997632
-0.125427 0.001965 0.004210 0.999356
-0.385984 0.001509 0.003774 0.999647
nan nan nan nan
0.003706 0.001242 0.002840 0.999849
0.013477 0.003369 0.013477 0.995830
