0.022639 0.008024 0.016170 0.991028
0.019270 0.017427 0.035416 0.974246
0.047069 0.016335 0.033205 0.972569
0.030547 0.016087 0.032477 0.965310
0.025454 0.009983 0.020390 0.990635
0.018104 0.013895 0.028085 0.979009
0.010416 0.014367 0.029183 0.980088
0.035992 0.013668 0.027551 0.976438
0.011361 0.009138 0.018411 0.992734
0.029211 0.010442 0.021036 0.988420
