0.047391 0.016572 0.033478 0.983883
0.022609 0.009652 0.019499 0.874783
0.025217 0.009752 0.019701 0.999317
0.017391 0.007513 0.015178 0.998849
0.050435 0.018526 0.037426 0.791707
0.001739 0.000835 0.001686 1.000000
0.021739 0.007343 0.014835 1.000000
0.029565 0.011883 0.024005 0.886369
0.028261 0.011559 0.023351 0.939990
0.021739 0.006057 0.012235 1.000000
