0.003057 0.001428 0.002884 0.999980
0.004174 0.001674 0.003382 0.999973
0.000000 0.000000 0.000000 1.000000
0.012696 0.005217 0.010540 0.998786
0.001572 0.000722 0.001459 1.000000
0.009652 0.003624 0.007321 0.999987
0.004541 0.001954 0.003947 0.999756
0.001913 0.000886 0.001790 0.999956
0.009345 0.003913 0.007905 0.999248
0.000087 0.000043 0.000087 1.000000
