nan nan nan nan
nan nan nan nan
nan nan nan nan
nan nan nan nan
nan nan nan nan
0.001250 0.000547 0.001250 0.999946
0.001391 0.000641 0.001358 0.999931
0.002625 0.000975 0.001970 0.999924
-0.640801 0.001113 0.003338 0.999784
0.001250 0.000313 0.001250 1.000000
