0.019576 0.006625 0.013384 0.998810
0.017542 0.006121 0.012365 0.999237
0.012542 0.004926 0.009952 0.999559
0.016695 0.006539 0.013209 0.997523
0.018559 0.006810 0.013757 0.998722
0.015085 0.005586 0.011284 0.999591
0.015847 0.005980 0.012081 0.999133
0.021525 0.007605 0.015364 0.997587
0.019661 0.007516 0.015184 0.997722
0.025085 0.008583 0.017339 0.997100
